3 Background In solve problem highest common estimated document useful end	 17 3 2 Adding a Background Language Model In order to solve the problem of assigning highest probabilities to common words in the estimated unigram language model based on one document it would be 346 Chapter 17 Topic Analysis useful to think about why we end up having this problem.
Background In order highest language 346 Chapter 17 Topic Analysis useful end having It hard problem	2 Adding a Background Language Model In order to solve the problem of assigning highest probabilities to common words in the estimated unigram language model based on one document it would be 346 Chapter 17 Topic Analysis useful to think about why we end up having this problem  It is not hard to see that the problem is due to two reasons.
specifically word use probability component models use specifically known background model.	 More specifically when we generate a word we first decide which of the two distributions to use  This is controlled by a new probability distribution over the choices of the component models to use two choices in our case including specifically the probability of θd using the unknown topic model and the probability of θB using the known background model.
In pθB set	 In the figure we see that both pθd and pθB are set to 0 5.
The process generating coin probability − pθd decide use If coin shows heads use θB.	 The process of generating a word from such a mixture model is as follows  First we flip a biased coin which would show up as heads with probability pθd and thus as tails with probability pθB  1 − pθd to decide which word distribution to use  If the coin shows up as heads we would use θd  otherwise θB.
13.	13.
We observing particular mixture ability observing sequence words Let’s mixture shown 17.	 We can thus examine the probability of observing any particular word from such a mixture model and compute the prob ability of observing a sequence of words  Let’s assume that we have a mixture model as shown in Figure 17.
Let’s specific words text What’s ways	 Let’s assume that we have a mixture model as shown in Figure 17 13 and consider two specific words the and text  What’s the probability of observing a word like the from the mixture model Note that there are two ways to generate the so the probability is intuitively a sum of the probability of observing the in each case.
probability text It generalize calculation w θdpθd.	14 where we also show how to compute the probability of text  It is not hard to generalize the calculation to compute the probability of observ ing any word w from such a mixture model which would be pw  pθBpw  θB  pw  θdpθd.
The different ways word distributions term captures word example θB gives probability word w	4 The sum is over the two different ways to generate the word corresponding to us ing each of the two distributions  Each term in the sum captures the probability of observing the word from one of the two distributions  For example pθBpw  θB gives the probability of observing word w from the background language model.
form likelihood likelihood	 Such a form of likelihood actually reflects some general characteristics of the likelihood function of any mixture model.
probability mixture sum corresponding different model	 First the probability of observing a data point from a mixture model is a sum over different ways of generating the word each corresponding to using a different component model in the mixture model.
As seen later use word component	 As will be seen later more sophisticated topic models tend to use more than two components and their probability of generating a word would be of the same form as we see here except that there are more than two products in the sum more precisely as many products as the number of component models.
That probability words above.	 That is it also gives us a probability distribution over words as defined above.
box model it’s However mixture model different unigram	 When viewing the whole box as one model we can easily see that it’s just like any other generative model that would give us the probability of each word  However how this probability is determined in such a mixture model is quite different from when we have just one unigram language model.
model language model.	 However how this probability is determined in such a mixture model is quite different from when we have just one unigram language model.
useful examine exercise help interpret model intuitively relations simpler models complicated case set probability component model	 It’s often useful to examine some special cases of a model as such an exercise can help interpret the model intuitively and reveal relations between simpler models and a more complicated model  In this case we can examine what would happen if we set the probability of choosing the background component model to zero.
Once likelihood method g.	 Once we write down the likelihood function the next question is how to esti mate the parameters  As in the case of the single unigram language model we can use any method e g.
knowledge parameters twocomponent ure 17.	 the maximum likelihood estimator to estimate the pa rameters which can then be regarded as the knowledge that we discover from the text  What parameters do we have in such a twocomponent mixture model In Fig ure 17.
include mixing language models.	 Second the parameters include two unigram language models and a distribution mixing weight over the two language models.
model uncertainty generate Because likelihood contains distribution.	 We have this sum due to the mixture model where we have an uncertainty in using which model to generate a data point  Because of this uncertainty our likelihood function also contains a parameter to denote the probability of choosing each particular component distribution.
3 3	3 3 Estimation of a mixture model In this section we will discuss how to estimate the parameters of a mixture model.
18 illustrates In scenario word distribution pw	18 illustrates such a scenario  In this scenario the only parameters unknown would be the topic word distribution pw  θd.
exactly estimate	 Thus we have exactly the same number of parameters to estimate as in the case of a single unigram language model.
general embed interested parts based knowledge	 Note that this is an example of customizing a general probabilistic model so that we can embed an unknown variable that we are interested in computing while simplifying other parts of the model based on certain assumptions that we can make about them  That is we assume that we have knowledge about other variables.
assume background model based English feasible desirable goal designing generative common topic distribution known background word knowledge words counted	 That is we assume that we have knowledge about other variables  Setting the background model to a fixed word distribution based on the maximum likelihood estimate of a unigram language model of a large sample of English text is not only feasible but also desirable since our goal of designing such a generative model is to factor out the common words from the topic word distribution to be estimated  Feeding the model with a known background word distribution is a powerful technique to inject our knowledge about what words are counted as noise stop words in this case.
pθB desired words larger set common words	 Similarly the parameter pθB can also be set based on our desired percentage of common words to factor out the larger pθB is set the more common words would be removed from the topic word distribution.
It’s easy able simple case distribution Note assumed unknown likelihood estimation longer obtain θB assigns high probabilities	 It’s easy to see that if pθB  0 then we would not be able to remove any common words as the model degenerates to the simple case of using just one distribution to explain all the words  Note that we could have assumed that both θB and θd are unknown and we can also estimate both by using the maximum likelihood estimation but in such a case we would no longer be able to guarantee that we will obtain a distribution θB that assigns high probabilities to common words.
Let’s assume probability exactly flip fair coin decide	 Let’s assume that the probability of choosing each of the two models is exactly the same  That is we will flip a fair coin to decide which model to use.
Obviously oversimplification actual text useful amine behavior special	 Obviously this is a naive oversimplification of the actual text but it’s useful to ex amine the behavior in such a special case.
assume	 We further assume that the background model gives probability of 0.
Fig 19 The probability twoword document probability word distributions.	 We can write down the likelihood function in such a case as shown in Fig ure 17 19  The probability of the twoword document is simply the product of the probability of each word which is itself a sum of the probability of generating the word with each of the two distributions.
19.	19.
sum respect	 Note that the two probabilities must sum to one so we have to respect this constraint.
If set probabilities 1 0 expression.	 If there were no constraint we would have been able to set both probabilities to their maximum value which would be 1 0 to maximize the likelihood expression.
However words sum	 However we can’t do this because we can’t give both words a probability of one or otherwise they would sum to 2.
start text e	 Imagine we start with an even allocation between the and text i e  each would have a probability of 0.
	 each would have a probability of 0 5.
.	5 .
θd 5	 pthe  θd  0 5   0.
product	0 so their product reaches maximum when 0 5   ptext  θd  0.
0 1 0	 0 1  0 5 .
9 0.	9 and pthe  θd  0.
text larger probability effectively common word.	 Therefore the probability of text is indeed much larger than the probability of the effectively factoring out this common word.
estimate higher model distribution given w1 probability word given w2 In distributions different words avoid high probability observed data “bet” high	 Thus the ML estimate tends to give a word a higher probability if the background model gives it a smaller probability or more generally if one distribution has given word w1 a higher probability than w2 then the other distribution would give word w2 a higher probability than word w1 so that the combined probability of w1 given by the two distributions working together would be the same as that of w2  In other words the two distributions tend to give high probabilities to different words as if they try to avoid giving the high probability to the same word  In such a twocomponent mixture model we see that the two distributions will be collaborating to maximize the probability of the observed data but they are also competing on the words in the sense that they would tend to “bet” high probabilities on different words to gain advantages in this competition.
In twocomponent mixture collaborating maximize data words tend “bet” different probability maximize function probability assigned higher word smaller given model	 In such a twocomponent mixture model we see that the two distributions will be collaborating to maximize the probability of the observed data but they are also competing on the words in the sense that they would tend to “bet” high probabilities on different words to gain advantages in this competition  In order to make their combined probability equal so as to maximize the product in the likelihood function the probability assigned by θd must be higher for a word that has a smaller probability given by the background model θB.
behavior 17 21 estimated frequencies.	 Let’s look at another behavior of the mixture model in Figure 17 21 by examining the response of the estimated probabilities to the data frequencies.
probability larger text formula moment new function function text probability decrease reduction text sense away text term add terms occurred increasing likelihood function.	 Should we make the probability of the larger or that of text larger If you look at the formula for a moment you might notice that the new likelihood function which is our objective function for optimization is influenced more by the than text so any reduction of probability of the would cause more decrease of the likelihood than the reduction of probability of text  Indeed it would make sense to take away some probability from text which only affects one term and add the extra probability to the which would benefit more terms in the likelihood function since the occurred many times thus generating an overall effect of increasing the value of the likelihood function.
probability text term add extra probability benefit terms likelihood increasing likelihood function In repeated times function increase probability little bit impact decrease impact occurred	 Indeed it would make sense to take away some probability from text which only affects one term and add the extra probability to the which would benefit more terms in the likelihood function since the occurred many times thus generating an overall effect of increasing the value of the likelihood function  In other words because the is repeated many times in the likelihood function if we increase its probability a little bit it will have substantial positive impact on the likelihood function whereas a slight decrease of probability of text will have a relatively small negative impact because it occurred just once.
repeated times function probability substantial function probability text reveals behavior model frequency observed text abilities surprising because—after	 In other words because the is repeated many times in the likelihood function if we increase its probability a little bit it will have substantial positive impact on the likelihood function whereas a slight decrease of probability of text will have a relatively small negative impact because it occurred just once  The analysis above reveals another behavior of the ML estimate of a mixture model high frequency words in the observed text would tend to have high prob abilities in all the distributions  Such a behavior should not be surprising at all because—after all—we are maximizing the likelihood of the data so the more a word occurs the higher its overall probability should be.
analysis behavior ML frequency text tend high Such because—after all—we likelihood data word be.	 The analysis above reveals another behavior of the ML estimate of a mixture model high frequency words in the observed text would tend to have high prob abilities in all the distributions  Such a behavior should not be surprising at all because—after all—we are maximizing the likelihood of the data so the more a word occurs the higher its overall probability should be.
This fact maximum estimators case text data unknown θd higher word use probability choosing model.	 This is in fact a very gen eral phenomenon of all the maximum likelihood estimators  In our special case if a word occurs more frequently in the observed text data it would also encourage the unknown distribution θd to assign a somewhat higher probability to this word  We can also use this example to examine the impact of pθB the probability of choosing the background model.
We’ve equally	 We’ve been so far assuming that each model is equally likely i.
function 17.	 pθB  0 5  But you can again look at this likelihood function shown in Figure 17.
smaller pθd increase word general likely mixture important higher probability values mixture estimation problem mixture likelihood estimator.	 The smaller pθd is the less important for θd to respond to the increase of counts of a word in the data  In general the more likely a component is being chosen in a mixture model the more important it is for the component model to assign higher probability values to these frequent words  To summarize we discussed the mixture model the estimation problem of the mixture model and some general behaviors of the maximum likelihood estimator.
efficiently likelihood Third regulates collaboration component models component models change	 This would allow them to collaborate more efficiently to maximize the likelihood  Third the probabil ity of choosing each component regulates the collaboration and the competition between component models  It would allow some component models to respond more to the change of frequency of a word in the data.
choosing competition component component models frequency word data.	 Third the probabil ity of choosing each component regulates the collaboration and the competition between component models  It would allow some component models to respond more to the change of frequency of a word in the data.
In Bayesian compromise data prior essentially hold provided background useful mixture earlier	 In general Bayesian estimation would seek for a compromise between our prior and the data likelihood but in this case we can assume that our prior is infinitely strong and thus there is essentially no compromise hold ing one component model as constant the same as the provided background model  It is useful to point out that this mixture model is precisely the mix ture model for feedback in information retrieval that we introduced earlier in the book.
discussion use mixture topic ment words factored use background model section discuss estimate.	3 5 ExpectationMaximization The discussion of the behaviors of the ML estimate of the mixture model provides an intuition about why we can use a mixture model to mine one topic from a docu ment with common words factored out through the use of a background model  In this section we further discuss how we can compute such an ML estimate.
assumed pw pθB given θd constraint Figure 17.	 Recall that we have assumed both pw  θB and pθB are already given so the only “free” parameters in our model are pw  θd for all the words subject to the constraint that they sum to one  This is illustrated in Figure 17.
Intuitively ML values word distribution maximize probability documents imagine words partitioned groups.	 Intuitively when we compute the ML estimate we would be exploring the space of all possible values for the word distribution θd until we find a set of values that would maximize the probability of the observed documents  According to our mixture model we can imagine that the words in the text data can be partitioned into two groups.
22 ′ document d generated θd estimate θd seen document d θd compute count count words In case mixture unigram models estimated separately	22 where d ′ is used to denote the pseudo document that is composed of all the words in document d that are known to be generated by θd  and the ML estimate of θd is seen to be simply the normalized word frequency in this pseudo document d ′  That is we can simply pool together all the words generated from θd  compute the count of each word and then normalize the count by the total counts of all the words in such a pseudo document  In such a case our mixture model is really just two independent unigram language models which can thus be estimated separately based on the data points generated by each of them.
pool generated count normalize document case mixture independent unigram models based data generated Unfortunately don’t word distribution.	 That is we can simply pool together all the words generated from θd  compute the count of each word and then normalize the count by the total counts of all the words in such a pseudo document  In such a case our mixture model is really just two independent unigram language models which can thus be estimated separately based on the data points generated by each of them  Unfortunately the real situation is such that we don’t really know which word is from which distribution.
The infer word partitioning estimate improved inference partitioning leading hitting local maximum.	 The main idea of the EM algorithm is to guess infer which word is from which distribution based on a tentative estimate of parameters and then use the inferred partitioning of words to improve the estimate of param eters which in turn enables improved inference of the partitioning leading to an iterative hillclimbing algorithm to improve the estimate of the parameters until hitting a local maximum.
Mining 361 let’s tentative parameters Consider	3 Mining One Topic from Text 361 For now let’s assume we have a tentative estimate of all the parameters  How can we infer which of the two distributions a word has been generated from Consider a specific word such as text.
distributions generated Consider specific text θd probability	 How can we infer which of the two distributions a word has been generated from Consider a specific word such as text  Is it more likely from θd or θB To answer this question we compute the conditional probability pθd  text.
answer	 Is it more likely from θd or θB To answer this question we compute the conditional probability pθd  text.
opposed θB general probability given pθd	 How often is θd as opposed to θB used to generate a word in general This probability is given by pθd  If pθd is high then we’d expect pθd  text to be high.
chosen word observe This pw θd If ptext high we’d expect	 If θd is indeed chosen to generate a word how likely would we observe text This probability is given by pw  θd  If ptext  θd is high then we’d also expect pθd  text to be high.
Our rigorously captured Bayes’ pθd θd ptext θB text generated θd θB illustrated	 Our intuition can be rigorously captured by using Bayes’ rule to infer pθd  text where we essentially compare the product pθdptext  θd with the product pθB ptext  θB to see whether text is more likely generated from θd or from θB  This is illustrated in Figure 17 23.
belief distribution text pθd encourage word data ptext θd ptext gives text	 These are prior because they encode our belief about which distribution before we even observe the word text a prior that has very high pθd would encourage us to lean toward guessing θd for any word  Such a prior is then updated by incorporating the data likelihood ptext  θd and ptext  θB so that we would favor a distribution that gives text a higher probability.
Estep figure θd generated completely θd splits That 0 percent text allocated contribute estimate	 Note that the Estep essentially helped us figure out which words have been generated from θd and equivalently which words have been generated from θB except that it does not completely allocate a word to θd or θB but splits a word in between the two distributions  That is pz  0  text tells us what percent of the count of text should be allocated to θd  and thus contribute to the estimate of θd .
Estep essentially helps generated	e  Estep essentially helps us probabilistically separate words generated by the two distributions.
EM local reaching global maximum multiple local multiple times initializations gives estimated parameter values EM 17.	 The EM algorithm can guarantee reaching such a local maximum but it cannot guarantee reaching a global maximum when there are multiple local maxima  Due to this we usually repeat the algorithm multiple times with different initializations in practice using the run that gives the highest likelihood value to obtain the estimated parameter values  The EM algorithm is illustrated in Figure 17.
Note simply binary word z This variable hidden idea EM leverage simplify computa values hidden ML estimate trivial pool ues counts.	 Note that we simply assumed imagined the existence of such a binary latent variable associated with each word token but we don’t really observe these z values  This is why we referred to such a variable as a hidden variable  A main idea of EM is to leverage such hidden variables to simplify the computa tion of the ML estimate since knowing the values of these hidden variables makes the ML estimate trivial to compute we can pool together all the words whose z val ues are 0 and normalize their counts.
Knowing z values help simplify computing ML estimate fact Estep Mstep estimate	 Knowing z values can potentially help simplify the task of computing the ML estimate and EM exploits this fact by alternating the Estep and Mstep in each iteration so as to improve the parameter estimate in a hillclimbing manner.
value inferred split word counts distributions counts θd improve leading generation parameter perform new iteration improve parameter cw pz 0 e.	 Specifically the Estep is to infer the value of z for all the words while the Mstep is to use the inferred z values to split word counts between the two distributions and use the allocated counts for θd to improve its estimation leading to a new generation of improved parameter values which can then be used to perform a new iteration of Estep and Mstep to further improve the parameter estimation  In the Mstep we adjust the count cw d based on pz  0  w i e.
adjust cw pz 0 e.	 In the Mstep we adjust the count cw d based on pz  0  w i e.
discounted words words regarded pw θd Mstep w words simply single unigram model based observed makes sense Estep chance	 Thus the Mstep is simply to normalize these discounted counts for all the words to obtain a probability distribution over all the words which can then be regarded as our improved estimate of pw  θd  Note that in the Mstep if pz  0  w  1 for all words we would simply compute the simple single unigram language model based on all the observed words which makes sense since the Estep would have told us that there is no chance that any word has been generated from the background.
formulas Mstep	25 we further illustrate in detail what happens in each iteration of the EM algorithm  First note that we used superscripts in the formulas of the E step and Mstep to indicate the generation of parameters.
note formulas step parameters Mstep use generation n	 First note that we used superscripts in the formulas of the E step and Mstep to indicate the generation of parameters  Thus the Mstep is seen to use the nth generation of parameters together with the newly inferred z values to obtain a new n  1th generation of parameters i.
Mstep seen nth generation parameters obtain new 1th parameters	 Thus the Mstep is seen to use the nth generation of parameters together with the newly inferred z values to obtain a new n  1th generation of parameters i.
iteration apply word e pute 0 pz w.	 In the first iteration of the EM algorithm we will apply the Estep to infer which of the two distributions has been used to generate each word i e  to com pute pz  0  w and pz  1  w.
com pz 1 0 needed Mstep 0	 to com pute pz  0  w and pz  1  w  We only showed pz  0  w which is needed in our Mstep pz  1  w  1 − pz  0  w.
higher new parameters adjust inferred latent hidden variable leading probabili ties values generation potentially estimate In table loglikelihood iteration.	 Those words that are believed to have come from the topic word distribution θd according to the Estep would have a higher probability  This new generation of parameters would allow us to further adjust the inferred latent variable or hidden variable values leading to a new generation of probabili ties for the z values which can be fed into another Mstep to generate yet another generation of potentially improved estimate of θd   In the last row of the table we show the loglikelihood after each iteration.
iteration lead different generation parameter loglikelihood	 Since each iteration would lead to a different generation of parameter estimates it would also give a different value for the loglikelihood function.
We explanation	 We will pro vide an intuitive explanation of why it converges to a local maximum later.
intuitive converge local maximum 26 θd Xaxis Yaxis denotes function	 Next we provide some intuitive explanation why the EM algorithm will converge to a local maximum in Figure 17 26  Here we show the parameter θd on the Xaxis and the Yaxis denotes the likelihood function value.
parameter θd value θd onedimensional view makes easier	 Here we show the parameter θd on the Xaxis and the Yaxis denotes the likelihood function value  This is an oversimplification since θd is an Mdimensional vector but the onedimensional view makes it much easier to understand the EM algorithm.
general like lihood θd local	 We see that in general the original like lihood function as a function of θd may have multiple local maxima.
The goal ML estimate global e θd value makes likelihood function reach global	 The goal of computing the ML estimate is to find the global maximum i e  the θd value that makes the likelihood function reach it global maximum.
In simple model function function simple Mstep computation function directly computed function word Mstep solution optimizing directly obtained Estep algorithm applications.	 In our case of the simple mixture model we did not explicitly compute this auxiliary function in the Estep because the auxiliary function is very simple and 368 Chapter 17 Topic Analysis as a result our Mstep has an analytical solution thus we were able to bypass the explicit computation of this auxiliary function and go directly to find a reestimate of the parameters  Thus in the Estep we only computed a key component in the auxiliary function which is the probability that a word has been generated from each of the two distributions and our Mstep directly gives us an analytical solution to the problem of optimizing the auxiliary function and the solution directly uses the values obtained from the Estep  The EM algorithm has many applications.
know values hidden data identify points generated distribution	 Thus once we know the values of these hidden variables we would be able to partition data and identify the data points that are likely generated from any particular distribution thus facilitating estima tion of component model parameters.
algorithm augment data unobserved algorithm follows initialize	 In general when we apply the EM algorithm we would augment our data with supplementary unobserved hidden variables to simplify the estimation problem  The EM algorithm would then work as follows  First it would randomly initialize all the parameters to be estimated.
conditions parameters Wu Latent Semantic Analysis section PLSA basic applications.	 Only if some conditions are satisfied would the parameters be guaranteed to converge see Wu 1983  17 4 Probabilistic Latent Semantic Analysis In this section we introduce probabilistic latent semantic analysis PLSA the most basic topic model with many applications.
4 Latent probabilistic latent topic mixture discussed earlier topic text	 17 4 Probabilistic Latent Semantic Analysis In this section we introduce probabilistic latent semantic analysis PLSA the most basic topic model with many applications  In short PLSA is simply a generalization of the twocomponent mixture model that we discussed earlier in this chapter to discover more than one topic from text data.
PLSA precisely designed	 PLSA is precisely designed to perform this task.
We assumptions 17 27 blog Hurricane Katrina represented word distribution including	 We illustrate these two assumptions in Figure 17 27 where we see a blog article about Hurricane Katrina and some imagined topics each represented by a word distribution including e.
seen	 The article is seen to contain words from all these distributions.
topic analysis try decode topics figure words distribution characterizations	 The main goal of topic analysis is to try to decode these topics behind the text by segmenting them and figure out which words are from which distribution so that we can obtain both characterizations of all the topics in the text data and the coverage of topics in each document.
Once applications segmentation formal mining multiple topics illustrated 17	 Once we can do these they can be directly used in many applications such as summarization segmentation and clustering  The formal definition of mining multiple topics from text is illustrated in Fig ure 17 28.
PLSA background topics removed preprocessing As mixture process word steps choose component model controlled background set denoting use background model.	 The original PLSA Hofmann 1999 did not include a background language model thus it gives common words high probabilities in the learned topics if such common words are not removed in the preprocessing stage  As in the case of the simple mixture model the process of generating a word still consists of two steps  The first is to choose a component model to use this decision is controlled by both a parameter λB denoting the probability of choosing the background model and a set of πd  i denoting the probability of choosing topic θi if we decided not to use the background model.
prob observing topic λBπd jpw	 Specifically the prob ability of observing a word from the background distribution is λBpw  θB while the probability of observing a word from a topic θj is 1 − λBπd jpw  θj.
30 equation.	30 and that the likelihood function for the entire collection C is given by the third equation.
What parameters First percent words exist out.	 What are the parameters in PLSA First we see λB which represents the percent age of background words that we believe exist in the text data and that we would like to factor out.
j document discover	 Third we see πd j which indicates the coverage of topic θj in document d  This parameter encodes the knowledge we hope to discover from text.
figure unknown PLSA model This PLSA data After obtained likelihood function perform parameter use Likelihood estimator shown 17.	 Can you figure out how many unknown parameters are there in such a PLSA model This would be a useful exercise to do which helps us understand what exactly are the outputs that we would generate by using PLSA to analyze text data  After we have obtained the likelihood function the next question is how to perform parameter estimation  As usual we can use the Maximum Likelihood estimator as shown in Figure 17.
question parameter usual use 17.	 After we have obtained the likelihood function the next question is how to perform parameter estimation  As usual we can use the Maximum Likelihood estimator as shown in Figure 17.
articles parameters equations having parameters.	 we now have a collection of text articles instead of just one document   we have more parameters to estimate and   we have more constraint equations which is a consequence of having more parameters.
	33.
cases parameters.	 Note that the normalizers are very different in these two cases which are directly related to the constraints we have on these parameters.
variables computed expected counts normalized appropriately	 That is the distribution of the hidden variables computed in the Estep can be used to compute the expected counts of an event which can then be aggregated and normalized appropriately to obtain a reestimate of the parameters.
computation algorithm PLSA	34 we show the computation of the EM algorithm for PLSA in more detail.
algorithm Estep followed	 In each iteration the EM algorithm would first invoke the Estep followed by the Mstep.
θj counts counts word uments These obtain time	 Similarly to reestimate pw  θj the relevant counts are the sum of all the split counts of word w in all the doc uments  These aggregated counts would then be normalized by the sum of such aggregated counts over all the words in the vocabulary so that after normalization we again would obtain a distribution this time over all the words rather than all the topics.
Mstep lot memory track results Estep collect counts Mstep values	 If we complete all the computation of the Estep before starting the Mstep we would have to allocate a lot of memory to keep track of all the results from the Estep  However it is possible to interleave the Estep and Mstep so that we can collect and aggregate relevant counts needed for the Mstep while we compute the Estep  This would eliminate the need for storing many intermediate values unnecessarily.
For analyst expect topic research retrieval tell allocate retrieval topic review data laptop specific aspects battery screen size allocate topics battery life respectively Second knowledge document.	 For example an analyst may expect to see “retrieval models” as a topic in a data set with research articles about information retrieval thus we would like to tell the model to allocate one topic to capture the retrieval models topic  Similarly a user may be interested in analyzing review data about a laptop with a focus on specific aspects such as battery life and screen size thus we again want the model to allocate two topics for battery life and screen size respectively  Second users may have knowledge about what topics are or are not covered in a document.
user interested review data specific model topics battery screen	 Similarly a user may be interested in analyzing review data about a laptop with a focus on specific aspects such as battery life and screen size thus we again want the model to allocate two topics for battery life and screen size respectively.
For example tags documents users document knowledge document assigned gives generate words cooccuring pure insufficient	 For example if we have topical tags assigned to documents by users we may regard the tags assigned to a document as knowledge about what topics are covered in the document  Thus we can define a prior on the topic coverage to ensure that a document can only be generated using topics corresponding to the tags assigned to it  This essentially gives us a constraint on what topics can be used to generate words in a document which can be useful for learning cooccuring words in the context of a topic when the data are sparse and pure cooccurrence statistics are insufficient to induce a meaningful topic.
All incorporated Maximum instead Maximum Likelihood estimation denote parameters values encode	 All such prior knowledge can be incorporated into PLSA by using Maximum A Posteriori Estimation MAP instead of Maximum Likelihood estimation  Specifi cally we denote all the parameters by  and introduce a prior distribution p over all the possible values of  to encode our preferences.
sole maximize case ML Adding p encourage model pData mode maximizes p potentially different ways define	6 where pData   is the likelihood function which would be the sole term to maximize in the case of ML estimation  Adding the prior p would encourage the model to seek a compromise of the ML estimate which maximizes pData and the mode of the prior which maximizes p  There are potentially many different ways to define p.
merge derive form.	 Due to the same form of the two functions we can generally merge the two to derive a single function again of the same form.
μ 0 EM algorithm PLSA	 If μ  0 we recover the original EM algorithm for PLSA i.
e prior interpret heuristic background distribution prior	e  the word distribution is fixed to the prior  This is why we can interpret our heuristic inclusion of a background word distribution as a topic in PLSA as simply imposing such an infinitely strong prior on one of the topics.
prior This inclusion distribution prior topics.	 the word distribution is fixed to the prior  This is why we can interpret our heuristic inclusion of a background word distribution as a topic in PLSA as simply imposing such an infinitely strong prior on one of the topics.
data overriding prior collect data A updated parameter value topics effect probability topic infinitely prior topic zero probability.	 In general however as we increase the amount of data we will be able to let the data dominate the estimate eventually overriding the prior completely as we collect infinitely more data  A prior on the coverage distribution π can be added in a similar way to the updating formula for πd j to force the updated parameter value to give some topics higher probabilities by reducing the probabilities of others  In the extreme it is also possible to achieve the effect of setting the probability of a topic to zero by using an infinitely strong prior that gives such a topic a zero probability.
In PLSA distribution word LDA model assumed corresponding	 In PLSA both the topic coverage distribution and the word distributions are assumed to be unknown parameters in the model  In LDA they are no longer parameters of the model since they are assumed to be drawn from the corresponding Dirichlet prior distributions.
word distributions .	    αk and the Dirichlet distribution governing the topic word distributions has M parameters β1 .
	   .
interpreted pseudo count corresponding βi count word according effect document The function 17.	 Each αi can be interpreted as the pseudo count of the corresponding topic θi according to our prior while each βi can be interpreted as the pseudo count of the corresponding word wi according to our prior  With no additional knowledge they can all be set to uniform counts which in effect assumes that we do not have any preference for any word in each word distribution and we do not have any preference for any topic either in each document  The likelihood function of LDA is given in Figure 17.
With knowledge set counts effect assumes word preference topic	 With no additional knowledge they can all be set to uniform counts which in effect assumes that we do not have any preference for any word in each word distribution and we do not have any preference for any topic either in each document.
	 .
θk topics topic	  θk representing k topics with a topic coverage distribution πd j .
However like function document entire different topic distribution uncertainty word complicated use Naturally required optimization problem complicated	 However the like lihood function for a document and the entire collection C is clearly different with LDA adding the uncertainty of the topic coverage distribution and the uncertainty of all the word distributions in the form of an integral  Although the likelihood function of LDA is more complicated than PLSA we can still use the MLE to estimate its parameters Naturally the computation required to solve such an optimization problem is more complicated than LDA.
easy LDA fewer	 It is now easy to see that LDA has only k  M parameters far fewer than PLSA.
cost analysis	 However the cost is that the interesting output that we would like to generate in topic analysis i.
Analysis Topic evaluation information evalua tion cases usually evaluation metrics defines topic defining complicates eventual	6 Evaluating Topic Analysis Topic analysis evaluation has similar difficulties to information retrieval evalua tion  In both cases there is usually not one true answer and evaluation metrics heavily depend on the human issuing judgements  What defines a topic We ad dressed this issue the best we could when defining the models but the challenging nature of such a seemingly straightforward question complicates the eventual eval uation task.
measures heldout presented applied new information likelihood.	 Both are predictive measures meaning that heldout data is presented to the model and the model is applied to this new information calculating its likelihood.
measure coherency tions A didn’t word documenttopic distribution evaluation This test coherency discovered	 Human judges responded to intrusion detection scenarios to measure the coherency of the topicword distribu tions  A second test that we didn’t cover in the word association evaluation is the documenttopic distribution evaluation  This test can measure the coherency of top ics discovered from documents through the previously used intrusion test.
A documenttopic distribution	 A second test that we didn’t cover in the word association evaluation is the documenttopic distribution evaluation.
	.
If variant statistically signif icantly improve precision new model.	 If a different topic analysis variant is shown to statistically signif icantly improve some task precision then an argument may be made to prefer the new model.
started idea term topic discussed	 We started with the simple idea of using one term to represent a topic and discussed the deficiency of such an approach.
The parameter enabled k representing topic proportion topic document The topic topics applications.	 The estimated parameter values enabled us to discover two things one is k word distributions with each one representing a topic and the other is the proportion of each topic in each document  The topic word distributions and the detailed characterization of coverage of topics in each document can enable further analysis and applications.
coverage topics enable Bibliographic Further Reading ple particular time assess coverage time period This gener	 The topic word distributions and the detailed characterization of coverage of topics in each document can enable further analysis and applications  For exam Bibliographic Notes and Further Reading 385 ple we can aggregate the documents in a particular time period to assess the coverage of a particular topic in the time period  This would allow us to gener ate a temporal trend of topics.
